propretyId,propretyBookingId,guestGender,guestBirthDate,adults,children,babies,doubleBeds,singleBeds,startDate,endDate,Location
4293576398,5047014894,Female,1977-05-08,9,2,3,3,5,2022-02-08,2022-06-15,PL
2912419891,6840103005,Female,1963-04-20,6,5,3,0,0,2022-02-21,2022-08-10,CN
1661794599,9866227383,Female,1966-10-24,7,1,3,0,5,2022-02-08,2022-05-19,CN
4959897910,6133686723,Female,1960-10-18,8,1,2,3,4,2022-01-31,2022-05-06,PE
6051329196,8480239220,Female,1956-07-02,1,4,5,3,2,2022-01-23,2022-07-09,VN
9835122121,9262243987,Male,1950-07-20,5,3,1,0,4,2022-02-16,2022-07-08,RU
4777218449,9409934664,Female,1986-09-06,9,0,5,1,3,2022-02-11,2022-04-11,UA
8612456061,6776464421,Female,1987-11-25,2,3,3,1,1,2022-02-24,2022-06-21,CN
0536417245,5214626908,Male,1976-02-27,0,5,5,0,3,2022-02-02,2022-04-21,ZA
4338054697,8622708888,Male,1973-10-06,3,3,0,2,3,2022-01-23,2022-07-24,RU
7169391570,0234631996,Male,1964-06-03,3,4,1,0,3,2022-02-03,2022-05-26,PT
2655879309,4754874528,Male,1988-02-02,5,1,5,2,3,2022-02-20,2022-07-08,RU
2950817416,9135406577,Male,1997-04-03,3,0,4,1,3,2022-02-06,2022-06-10,CO
7035775943,9080723428,Male,1981-01-08,6,4,4,0,4,2022-02-07,2022-04-21,ID
9959832384,5750989267,Male,1994-02-05,10,1,1,3,1,2022-01-24,2022-06-21,TL
8016080952,7947144583,Male,1956-01-17,0,0,3,1,4,2022-02-01,2022-05-12,FR
4635016412,1485342899,Male,1969-08-01,1,0,2,1,4,2022-02-17,2022-04-18,CN
9694210887,8304234262,Male,1953-12-09,2,5,5,1,2,2022-02-08,2022-05-28,BW
0528211269,7895733559,Male,1966-12-04,2,1,3,3,4,2022-02-03,2022-05-30,ID
1597457043,7586187932,Female,1950-10-07,8,0,0,3,1,2022-01-22,2022-05-04,PE
1211973905,5983402056,Female,1978-06-24,4,4,2,1,3,2022-01-26,2022-06-04,ID
7106394092,2073327052,Female,1961-01-29,7,4,4,2,0,2022-01-28,2022-06-03,PL
2689095084,9410787289,Male,1953-02-07,7,1,5,2,0,2022-02-11,2022-04-29,HR
4752773457,0952567180,Female,1972-03-27,0,5,2,2,3,2022-02-06,2022-06-10,PH
8294066249,8638426232,Female,1957-06-01,1,3,5,3,4,2022-02-01,2022-08-03,TN
8567005590,6162214362,Female,1972-10-28,3,5,2,0,5,2022-02-23,2022-06-13,ID
1732158029,9218370251,Male,1955-04-27,0,5,2,0,0,2022-02-21,2022-05-11,VE
0891068937,8820822857,Male,1971-07-11,5,2,0,0,4,2022-01-30,2022-06-17,VN
8017492510,3581144778,Female,1977-12-26,10,1,1,0,0,2022-02-05,2022-04-11,PL
2070093573,8446280906,Male,1995-05-04,9,2,0,0,4,2022-02-06,2022-07-03,ID
3616213487,2814893025,Female,1951-03-04,4,2,2,3,5,2022-01-26,2022-08-17,CN
9025464335,0477004970,Male,1989-12-31,6,5,5,1,1,2022-02-19,2022-04-14,VE
0825896827,2235447368,Female,1956-03-20,5,2,5,1,2,2022-02-08,2022-04-21,BR
2331449899,1139529102,Female,1986-07-27,5,0,0,2,4,2022-02-03,2022-07-14,FI
8778730260,2178982751,Female,1953-04-30,7,0,2,1,4,2022-02-07,2022-05-15,CN
6646689806,2846076103,Male,1951-11-26,0,2,0,2,1,2022-02-04,2022-07-27,SI
5821514983,5395759581,Male,1984-02-16,2,5,4,2,4,2022-01-22,2022-05-30,CN
4441037627,4289611117,Male,1958-01-05,7,2,0,2,4,2022-02-11,2022-07-03,FI
3467815715,3946719155,Male,1995-01-19,1,0,3,1,3,2022-02-24,2022-04-05,ET
1809268036,3771276616,Female,1964-06-01,4,2,0,3,2,2022-01-30,2022-04-13,CN
0497228645,8067766428,Male,1969-02-19,6,1,5,0,4,2022-02-18,2022-04-13,FR
0209045833,9476694564,Female,1986-09-02,7,4,1,3,5,2022-02-03,2022-08-07,HT
8196106343,9132354606,Male,1992-08-13,9,1,1,2,1,2022-02-20,2022-06-17,CN
6729185848,2283769337,Female,1953-12-24,6,0,4,0,3,2022-01-27,2022-04-24,PL
6409932766,7575316256,Male,1973-03-08,8,1,1,1,5,2022-02-11,2022-04-04,RU
3201760137,7885824047,Male,1965-01-16,0,2,2,3,2,2022-01-29,2022-05-06,PE
2614112399,7956382084,Male,1956-01-23,6,1,4,0,4,2022-02-07,2022-08-08,JP
3122304139,2862663034,Male,1989-06-15,7,5,1,3,1,2022-02-05,2022-07-08,CN
1495007278,6401319100,Female,1973-09-28,4,4,4,0,3,2022-01-29,2022-05-08,TN
3068688744,4028487412,Male,1960-09-14,4,4,5,3,4,2022-02-16,2022-05-28,CN
7638116100,1614869715,Male,1999-08-17,9,0,0,3,0,2022-02-07,2022-08-09,PT
5121497334,5444354020,Female,1962-05-15,2,5,2,0,5,2022-01-27,2022-06-18,SN
6974323662,4291180047,Female,1976-11-21,0,5,4,1,5,2022-02-23,2022-04-15,PT
9614559624,8931046812,Female,1992-02-05,10,4,3,0,0,2022-02-24,2022-07-12,JP
4454879338,2332072489,Male,1953-05-31,4,5,3,1,2,2022-02-24,2022-08-10,MG
7287206838,7319362430,Male,1984-11-18,2,1,4,0,3,2022-01-25,2022-06-03,ID
1524645494,2421111412,Female,1985-09-04,5,1,0,3,4,2022-02-20,2022-04-19,IT
1073718484,3698465280,Male,1954-02-10,2,3,0,3,4,2022-01-21,2022-05-31,ID
3110943301,6655109841,Male,1972-08-03,8,1,0,0,5,2022-01-23,2022-04-05,ID
1457998807,7088726351,Male,1951-01-13,1,5,1,3,2,2022-02-20,2022-05-20,ID
3310184900,2523716577,Female,1977-11-11,4,3,5,1,4,2022-02-24,2022-05-28,AR
8374842768,0824583523,Male,1979-07-09,2,0,0,1,5,2022-01-28,2022-04-23,JP
7944426944,8296414058,Male,1994-09-02,3,5,5,1,4,2022-02-02,2022-07-16,CN
4975209853,6096632149,Male,1961-12-22,6,1,4,1,1,2022-02-01,2022-06-27,PT
7196564421,2040297456,Female,1956-08-22,7,0,4,0,2,2022-02-24,2022-08-17,PL
2645484131,1626723494,Male,1986-11-27,4,3,2,1,1,2022-01-31,2022-06-19,PT
6383795740,2507983019,Female,1999-04-21,6,4,4,2,3,2022-02-07,2022-05-03,TH
0630695199,9546036021,Female,1962-05-01,1,1,4,2,3,2022-02-18,2022-06-30,CO
7608080256,3887944321,Male,1956-10-15,0,3,5,3,2,2022-02-21,2022-05-30,FR
0124811256,4016756081,Female,1957-03-03,5,0,0,2,1,2022-01-21,2022-05-08,CN
4429604681,1518642330,Female,1998-08-30,3,5,1,0,2,2022-01-20,2022-05-07,PL
8768993897,6237556516,Female,1962-07-11,6,1,1,1,1,2022-02-20,2022-05-22,PH
2502595878,3557141659,Male,1986-06-11,5,4,1,2,3,2022-02-04,2022-07-12,CN
0307148017,7764897949,Male,1972-03-03,5,3,1,3,0,2022-01-30,2022-04-19,TH
5130385713,5819328051,Female,1979-12-30,8,1,1,0,4,2022-02-16,2022-08-11,PL
8598699659,3595621433,Female,1994-04-08,1,5,2,1,0,2022-01-27,2022-07-27,SL
6549185793,2402973471,Male,1950-06-01,3,5,3,2,0,2022-01-26,2022-05-04,SE
3959512171,9795612468,Male,1953-07-06,9,4,1,2,2,2022-02-16,2022-07-15,MG
1434120988,9394655654,Female,1975-04-11,8,5,5,3,2,2022-02-13,2022-05-26,PL
7743402177,3092447832,Female,1956-03-17,9,4,5,2,3,2022-01-30,2022-06-09,CN
8387451215,1337113883,Male,1964-03-12,8,5,0,3,3,2022-02-13,2022-08-11,HU
7526452966,6714141521,Male,1952-04-04,3,2,5,1,4,2022-01-26,2022-07-25,PH
5542988237,4382541220,Male,1979-04-28,4,3,4,1,0,2022-02-10,2022-05-04,RU
1784041416,7302141304,Female,1991-01-27,5,5,1,1,5,2022-02-10,2022-07-28,NI
1890206180,4328553836,Male,1983-01-18,5,5,3,0,1,2022-01-21,2022-04-28,CN
7413282917,4096211060,Male,1982-11-25,2,3,2,3,2,2022-02-02,2022-04-21,CO
4072660434,0432405283,Female,1973-12-24,10,1,3,1,4,2022-01-25,2022-06-13,HN
0277171733,3039113208,Female,1981-10-31,8,4,4,3,4,2022-02-09,2022-07-01,JP
8007459197,8481721069,Male,1953-05-12,10,5,4,0,4,2022-01-30,2022-06-04,CZ
5879028216,9435166407,Female,1969-11-26,6,1,2,0,4,2022-01-28,2022-05-28,CN
4657182501,3935320078,Female,1989-11-17,4,1,4,2,1,2022-01-31,2022-07-14,MX
9378163092,5761273756,Male,1997-03-22,0,0,5,3,1,2022-01-20,2022-06-17,VE
4026152898,3323260104,Male,1960-08-12,6,0,3,3,3,2022-02-12,2022-08-08,CN
2779434406,4135343848,Female,1990-12-12,6,4,4,3,0,2022-02-06,2022-05-17,SE
5367751067,8161966311,Female,1991-06-14,5,1,1,1,3,2022-02-02,2022-07-04,BR
2107064830,9167200362,Female,1996-05-08,7,0,5,2,5,2022-01-24,2022-07-22,ID
1437646735,1849623686,Male,1950-10-24,7,0,3,0,5,2022-02-22,2022-07-04,CN
6323942410,8916748984,Male,1992-11-02,7,3,4,1,1,2022-02-09,2022-06-12,SZ
7750228640,2024017665,Female,1972-05-15,0,0,0,2,1,2022-01-31,2022-05-03,FM
9952433352,2399073681,Male,1967-05-05,10,3,3,1,3,2022-02-14,2022-04-17,BR
6340086691,2025386079,Female,1958-08-21,7,5,0,1,5,2022-02-06,2022-06-02,FR
8492527552,1743397968,Male,1961-12-23,9,4,4,1,3,2022-01-23,2022-06-25,PT
1795968931,4556153301,Male,1993-05-08,7,1,1,3,4,2022-02-17,2022-05-01,CN
0712996745,3502318794,Female,1950-08-12,8,1,4,0,3,2022-02-07,2022-07-26,BF
2251256059,4702897969,Male,1986-01-14,7,0,3,3,5,2022-02-12,2022-08-11,BR
2763863906,8260551594,Female,1997-05-15,2,2,5,3,3,2022-02-08,2022-07-13,BR
1569860505,6845563578,Male,1952-07-19,7,0,5,3,0,2022-02-17,2022-04-19,CN
4839368848,1030755868,Male,1958-12-09,4,4,5,1,5,2022-01-26,2022-06-27,CN
2987082150,3097266593,Female,1994-06-16,5,5,0,3,2,2022-02-09,2022-06-06,PL
5365122836,3911881010,Male,1998-01-13,5,5,2,1,0,2022-02-13,2022-08-10,CA
3890246672,4151068414,Female,1979-09-03,10,5,2,3,0,2022-02-01,2022-07-27,PL
1444306898,2787050409,Female,1993-04-14,9,2,5,2,0,2022-01-24,2022-08-13,SY
7700254044,2333376120,Male,1977-06-15,10,4,1,0,0,2022-02-22,2022-05-30,CN
7771546862,8212707024,Male,1970-09-08,8,3,1,3,3,2022-01-26,2022-04-26,CN
1509785604,5918363912,Male,1983-05-11,2,0,4,0,5,2022-01-26,2022-07-01,VN
8718384811,5216694897,Female,1970-05-17,0,5,3,3,2,2022-02-12,2022-08-05,CN
9158588582,5578085377,Female,1952-04-01,3,3,5,3,4,2022-02-06,2022-07-15,NO
6256086872,6481942381,Female,1997-07-23,2,1,0,2,2,2022-02-04,2022-08-01,PL
8705509637,1521204349,Female,1953-09-20,1,0,5,3,1,2022-02-18,2022-06-25,UA
7678527799,2392146934,Male,1960-01-26,7,1,2,0,5,2022-01-24,2022-06-14,FI
9709321757,4469539244,Male,1962-05-20,10,5,4,3,1,2022-02-13,2022-06-24,CN
7825956052,7421164332,Male,1958-07-23,8,2,5,3,0,2022-01-26,2022-07-17,DK
6701214479,3060432694,Male,1997-08-04,2,0,5,3,1,2022-02-03,2022-06-26,CN
0878288341,2438928816,Female,1982-06-24,0,4,3,1,5,2022-02-07,2022-05-25,ID
3648251074,3938302801,Male,1987-02-17,4,5,1,0,1,2022-02-23,2022-04-20,ZA
0552028509,3469423717,Female,1956-03-06,6,0,0,1,0,2022-02-08,2022-06-14,BR
8937523981,3998899057,Male,1997-10-27,2,3,0,0,0,2022-02-14,2022-04-07,PH
9074304214,5078023844,Female,1958-01-24,6,0,5,1,0,2022-01-28,2022-05-27,AZ
2231447150,2884127771,Male,1960-09-03,5,1,4,2,4,2022-02-05,2022-06-29,US
5006933976,5882396972,Male,1951-06-20,2,1,4,0,3,2022-02-09,2022-07-16,PH
7975496286,3406700365,Female,1980-05-01,0,2,2,3,3,2022-02-05,2022-07-24,MY
5608038282,6657279876,Female,1958-02-01,10,5,3,2,1,2022-01-28,2022-06-01,CN
2753329060,6551732615,Female,1954-05-10,1,0,4,0,3,2022-02-21,2022-06-14,BR
3383437418,5739937361,Female,1977-03-28,1,2,2,0,2,2022-02-20,2022-07-01,ID
5512183532,3090806045,Female,1957-09-01,8,4,1,1,5,2022-02-17,2022-04-25,GR
6030160141,7665317669,Male,1957-09-28,5,2,1,2,0,2022-02-19,2022-04-12,CN
7581085260,1314956167,Male,1968-08-03,6,0,2,1,4,2022-02-04,2022-08-12,PH
2960430816,8137883398,Female,1969-03-08,7,5,1,3,2,2022-02-14,2022-05-22,PT
8748845485,8359102406,Male,1957-12-18,3,0,0,0,3,2022-02-17,2022-05-24,MX
0307888614,1235872262,Male,1957-10-02,9,2,2,1,2,2022-02-10,2022-07-26,CN
6023212093,6167598665,Female,1982-12-02,9,0,4,2,0,2022-02-19,2022-08-08,SI
5350360280,6598588812,Female,1979-06-15,0,2,4,3,0,2022-01-29,2022-07-16,BA
0359316220,1060716399,Male,1959-09-28,5,0,3,0,2,2022-02-21,2022-07-12,CO
5735225685,0926688197,Male,1965-08-14,0,0,1,1,1,2022-01-23,2022-06-28,AR
6829473381,4335754868,Male,1963-02-06,8,5,1,0,1,2022-02-11,2022-05-26,PE
7499113078,7575674292,Female,1996-03-28,6,3,4,1,4,2022-01-28,2022-08-18,BA
5650046891,5427406719,Male,1964-07-10,2,5,0,0,2,2022-01-31,2022-07-06,NL
0279091885,5878187825,Male,1996-01-18,1,2,0,3,5,2022-01-25,2022-05-14,CN
1476539618,9252654267,Male,1999-12-16,1,1,0,2,3,2022-01-28,2022-04-13,CN
7987369098,7338920559,Male,1974-05-24,10,3,4,3,0,2022-01-22,2022-07-17,CN
3607301654,6370442895,Male,1983-04-13,4,2,0,1,0,2022-02-18,2022-05-23,CN
6616868397,7712157960,Female,1966-11-10,7,4,3,3,3,2022-01-23,2022-04-05,CN
1194014208,6384928248,Male,1981-05-03,5,0,0,3,1,2022-01-24,2022-05-21,MA
1152183729,3547052211,Female,1968-05-13,3,4,2,1,5,2022-02-21,2022-05-09,BR
9470997794,0274210819,Male,1986-12-09,4,5,5,3,2,2022-02-15,2022-05-10,PT
2723475670,6430274411,Female,1951-05-04,5,0,0,0,1,2022-02-09,2022-05-06,PH
0994300220,1715943511,Female,1986-01-30,8,3,4,1,4,2022-02-02,2022-07-22,EE
3140952775,0645382140,Female,1993-06-13,3,4,1,2,4,2022-02-11,2022-06-20,CN
0424938987,9823938873,Female,1993-04-16,3,3,0,1,0,2022-02-04,2022-05-27,CN
5244756605,0585526877,Male,1952-11-22,5,5,3,2,1,2022-02-02,2022-08-07,JP
4969376794,6753345914,Female,1962-01-02,1,5,3,2,5,2022-02-13,2022-07-27,GR
9589002579,7912360956,Male,1953-07-13,1,0,3,2,3,2022-01-29,2022-06-27,CN
8592550696,9798838602,Female,1972-11-04,5,5,2,3,1,2022-02-10,2022-07-07,AU
0927335697,4270045647,Male,1985-02-13,7,4,2,0,5,2022-01-31,2022-05-11,ID
0943890853,9107341849,Male,1981-01-26,10,3,5,2,1,2022-02-19,2022-07-05,CN
6305699526,1790220025,Male,1964-03-08,1,4,0,0,0,2022-02-19,2022-04-30,CO
0823203212,8491963502,Female,1990-10-01,5,2,4,1,0,2022-02-15,2022-04-05,FR
6668517129,3259684751,Male,1980-04-23,10,5,2,1,4,2022-01-26,2022-05-27,CN
6626748831,1146431465,Male,1971-11-05,9,1,3,1,3,2022-02-05,2022-08-18,CN
1667940279,4220557199,Female,1985-06-20,3,2,5,2,2,2022-01-21,2022-06-26,YE
4602349889,0730914968,Female,1960-10-04,8,4,2,2,5,2022-02-01,2022-05-10,SE
2190929865,7167467456,Female,1994-05-22,5,1,1,1,2,2022-02-17,2022-05-04,NG
8110165222,7785677948,Male,1988-06-09,6,0,5,1,0,2022-01-21,2022-05-02,AR
2949818463,7714300736,Male,1961-01-12,10,1,5,1,3,2022-02-12,2022-05-03,PT
7113715745,8809414098,Male,1957-10-14,7,2,1,1,5,2022-01-26,2022-08-07,RU
6908395510,3209787867,Male,1955-12-11,10,1,4,3,4,2022-02-06,2022-06-02,PT
0296416770,5804182366,Male,1953-03-24,9,3,4,2,0,2022-02-08,2022-08-10,US
0958262632,8690030697,Male,1961-05-20,0,0,1,2,5,2022-02-19,2022-07-27,PT
9406450313,5276323984,Male,1971-02-15,2,4,5,3,3,2022-02-10,2022-06-12,DK
3200704195,6931223356,Female,1981-02-09,2,5,0,1,4,2022-02-04,2022-06-16,RU
0179808052,8123359446,Female,1986-10-09,0,0,2,3,5,2022-02-19,2022-04-22,BR
3918063623,2982483580,Female,1987-01-30,7,0,4,0,0,2022-01-25,2022-05-11,GT
7261355941,6828065123,Female,1971-03-28,1,5,0,3,5,2022-02-17,2022-07-31,CN
9233587177,2953624422,Male,1992-10-10,4,4,4,1,2,2022-01-29,2022-08-10,FR
3602435946,2463817070,Male,1963-07-05,8,4,0,0,3,2022-01-22,2022-05-08,CZ
8026658337,1486602975,Male,1994-05-03,8,3,1,1,5,2022-02-11,2022-08-04,CN
5847651708,7863156335,Female,1961-05-31,7,5,0,3,0,2022-02-04,2022-07-21,PT
3559755131,2339620767,Female,1976-04-29,2,4,2,0,5,2022-02-04,2022-08-07,BF
2435062656,6242825252,Female,1999-01-25,1,2,4,0,1,2022-02-01,2022-04-26,ID
5289787275,6343132503,Female,1954-09-16,0,2,3,0,4,2022-02-14,2022-07-01,CN
0108290840,2533982601,Male,1951-10-13,6,4,3,2,2,2022-02-07,2022-07-06,MK
6354876975,6644505724,Female,1980-06-23,2,4,0,3,4,2022-01-23,2022-05-01,CN
4099098540,5740226953,Female,1968-06-21,6,1,5,0,2,2022-02-14,2022-08-07,NZ
6675642502,3483078983,Male,1980-11-23,0,5,5,0,3,2022-01-20,2022-04-23,UA
1644981912,9787791294,Male,1955-12-15,4,4,4,3,4,2022-02-10,2022-04-24,FI
6279998355,8076748801,Female,1950-11-22,4,1,2,0,2,2022-02-18,2022-07-30,ID
1869535898,5138078356,Male,1953-08-04,0,3,3,3,4,2022-02-10,2022-07-05,CL
3714377247,8791837553,Female,1960-09-04,6,3,1,1,0,2022-02-09,2022-04-24,CL
9372905488,3706474697,Female,1996-02-03,0,4,0,0,2,2022-01-30,2022-07-15,MX
2502808464,6951419469,Male,1954-08-14,6,2,0,2,0,2022-02-15,2022-05-01,CN
2437599908,2169540962,Female,1970-10-28,0,5,4,3,1,2022-01-23,2022-08-10,AF
8934517077,6784198204,Male,1969-03-02,3,3,5,2,0,2022-01-23,2022-07-08,PT
9238443076,0330275364,Female,1954-02-14,0,4,3,0,2,2022-01-26,2022-04-26,BT
9513782476,0712467149,Female,1959-03-09,0,4,2,1,4,2022-02-09,2022-04-17,PT
5539441885,5502639037,Male,1971-07-13,7,3,4,2,0,2022-02-11,2022-04-04,PH
0142049735,6957986217,Male,2000-01-27,1,2,3,1,2,2022-01-24,2022-08-14,JM
0236416294,4600714911,Female,1992-02-20,7,4,3,0,1,2022-02-15,2022-04-05,PH
3889631169,5756510508,Male,1988-04-15,8,1,4,1,1,2022-02-19,2022-05-11,NG
9334816783,0461332493,Male,1981-11-28,5,4,3,3,2,2022-02-04,2022-08-12,CN
6049890544,2799099661,Female,1978-12-07,1,4,2,1,3,2022-01-24,2022-04-16,CN
3866397453,3183343827,Female,1975-11-01,2,1,3,2,5,2022-01-21,2022-07-08,PL
6158094714,5757925388,Male,1986-01-03,10,0,0,0,1,2022-01-22,2022-04-03,CN
7724801215,4146050812,Female,1997-10-12,4,0,2,1,3,2022-02-03,2022-05-23,NG
7721522560,8868175045,Male,1955-07-05,10,2,4,3,5,2022-01-27,2022-06-26,CN
7229085101,6749131115,Male,1985-02-23,9,3,3,1,2,2022-02-03,2022-05-15,IE
3255188830,0818482257,Female,1950-07-12,1,3,1,2,0,2022-02-21,2022-06-16,ID
8076593549,1223343383,Female,1968-02-21,7,0,1,3,0,2022-02-05,2022-06-19,ID
8185233977,7256772378,Female,1956-07-28,9,5,3,1,3,2022-02-22,2022-06-02,RU
7297982636,1464617775,Male,1967-04-18,5,0,1,0,0,2022-02-14,2022-06-17,CN
7762632816,9813506377,Female,1960-04-23,6,4,4,0,0,2022-01-24,2022-06-29,CO
5225856543,0413080684,Male,1972-09-19,3,0,2,1,5,2022-02-21,2022-06-10,SE
6969920348,6290822969,Female,1967-11-20,3,3,3,1,4,2022-02-05,2022-05-30,PH
0654220212,5615601981,Male,1953-11-21,7,0,5,3,2,2022-02-22,2022-06-07,YE
2039777474,8485426932,Female,1954-07-04,5,1,4,2,2,2022-02-11,2022-04-11,CN
5554760392,7112092418,Male,1955-01-02,10,5,1,1,4,2022-01-21,2022-07-12,CY
2226574344,8329343553,Male,1955-07-03,3,2,0,1,0,2022-02-13,2022-08-12,PE
9074357334,1922730483,Female,1986-01-01,0,3,5,1,1,2022-02-20,2022-05-25,SE
4338135433,3434093184,Male,1955-05-27,3,5,5,0,3,2022-01-27,2022-07-03,BR
2284405592,0434659096,Male,1997-09-25,2,3,0,0,1,2022-02-23,2022-05-24,ID
8863734240,7409351993,Male,1982-11-08,4,1,3,2,5,2022-02-11,2022-06-15,JP
7835150417,1398073393,Male,1981-06-06,7,3,5,3,2,2022-02-12,2022-06-13,FI
0359445136,2165041600,Female,1988-12-06,7,5,0,2,1,2022-01-24,2022-05-17,MA
4332184580,8362444010,Female,1954-07-06,8,0,4,0,0,2022-02-04,2022-04-20,KZ
1736793241,0278153836,Female,1959-12-28,8,2,3,2,2,2022-01-29,2022-07-18,CN
5298577822,8986525127,Female,1984-09-24,8,1,3,0,3,2022-01-29,2022-04-25,CN
6379095306,0235906174,Female,1962-11-20,4,0,5,3,3,2022-02-10,2022-07-24,RU
7882690236,3573849180,Female,1962-06-20,3,4,1,2,4,2022-02-24,2022-04-06,US
6750343643,9009801012,Female,1970-08-24,2,5,1,1,0,2022-02-15,2022-06-28,PH
1180739477,4639841493,Female,1956-10-07,6,5,4,1,3,2022-02-02,2022-06-24,ID
0749479981,2556036699,Male,1975-05-15,6,4,4,1,0,2022-01-30,2022-07-05,CN
8084760580,4650986982,Male,1970-05-07,6,3,5,3,0,2022-02-15,2022-06-24,MX
8673991668,9423183034,Female,1997-09-13,4,1,5,3,1,2022-02-24,2022-05-23,CN
7184807952,1203794711,Male,1999-10-25,1,5,2,3,3,2022-02-21,2022-07-10,CO
1697099254,4020595429,Female,1952-06-25,4,5,3,2,2,2022-02-02,2022-07-05,RU
4636333977,7026522728,Male,1992-12-14,7,0,2,3,5,2022-02-07,2022-06-25,PL
4545825451,7571734126,Female,1991-07-08,8,1,4,1,0,2022-02-01,2022-06-09,PT
6006498561,0972188924,Male,1971-09-29,5,2,4,0,4,2022-02-09,2022-06-05,JP
5270246007,2500497771,Female,1984-03-15,0,0,0,3,1,2022-02-20,2022-07-05,BR
2263717609,5127878925,Male,1980-08-26,8,4,0,1,0,2022-01-24,2022-04-08,ID
6561371860,2861745622,Male,1971-04-02,4,5,1,2,2,2022-02-09,2022-04-11,MU
1350692581,2918236594,Female,1976-09-10,1,3,3,1,2,2022-01-28,2022-04-11,PL
7133075555,0696439670,Female,1986-12-17,8,5,5,3,1,2022-02-17,2022-05-06,MR
3781744949,4087813819,Female,1998-06-01,4,4,5,1,4,2022-02-20,2022-05-18,AR
4154465368,7377232870,Male,1992-09-16,9,1,2,2,2,2022-02-07,2022-04-07,CN
7056712339,1452277761,Female,1990-06-13,7,4,0,0,1,2022-02-22,2022-04-21,NG
0178707678,6415811487,Male,1977-04-16,8,4,3,0,4,2022-01-28,2022-05-04,TH
4706023734,3914112549,Male,1979-09-15,5,0,0,0,4,2022-01-30,2022-07-18,PH
7849747143,3115679203,Male,1970-08-05,1,4,4,0,0,2022-02-09,2022-04-19,PT
6492875095,3097978623,Female,1959-05-08,6,4,3,3,0,2022-02-14,2022-06-04,CN
8974887576,9053147462,Female,1974-01-09,0,5,4,3,1,2022-01-24,2022-06-08,UA
5067312300,8896984785,Male,1998-10-15,9,5,3,1,1,2022-02-22,2022-04-08,PL
4726371312,2006568728,Male,1973-09-16,8,0,5,1,0,2022-02-15,2022-06-12,CZ
7951993603,5782209534,Male,1958-06-13,1,1,1,3,1,2022-02-01,2022-08-16,ID
2990593705,0552431206,Female,1955-02-01,7,4,0,1,3,2022-02-06,2022-07-07,JO
6046931495,3941719548,Female,1990-07-26,3,4,3,2,0,2022-01-24,2022-05-27,DE
6054227726,2709832178,Female,1978-04-01,4,2,2,3,2,2022-02-08,2022-06-10,NO
1270946196,2628042835,Female,1996-11-28,3,3,3,2,1,2022-02-15,2022-06-11,AR
4670588524,7830000840,Male,1965-09-18,9,5,0,2,2,2022-02-08,2022-05-22,BR
6275599766,1641330724,Male,1991-01-26,0,1,0,2,0,2022-01-22,2022-04-12,EG
3668326479,0720652979,Male,1989-02-11,2,2,2,2,1,2022-01-27,2022-06-23,SE
4658253178,0219278385,Male,1966-09-08,7,4,0,3,5,2022-02-11,2022-07-01,PH
2187047881,5794541288,Female,1954-02-15,10,4,2,3,3,2022-02-02,2022-05-09,ID
6070186850,7298961969,Male,1980-09-15,3,2,5,1,5,2022-02-04,2022-08-04,CN
2965781323,2198138891,Male,1974-10-01,9,3,0,1,5,2022-01-24,2022-06-23,PL
6601548170,4312672431,Female,1956-07-10,5,3,1,2,1,2022-01-22,2022-05-20,CN
1249368804,8470211269,Male,1977-12-17,5,5,5,1,1,2022-02-14,2022-06-25,IR
5419343924,8768627270,Female,1962-11-15,10,2,1,2,1,2022-02-20,2022-05-03,ID
0630515646,2202625232,Female,1986-01-03,6,1,1,1,4,2022-02-05,2022-04-10,CN
2975179561,4265538614,Male,1960-09-21,1,2,1,0,4,2022-02-24,2022-08-17,SY
7847284677,7297763357,Male,1978-09-09,3,3,4,0,1,2022-02-12,2022-05-07,JP
8431298502,5606320320,Female,1989-07-27,3,2,3,1,2,2022-02-08,2022-05-19,KR
5626733361,6374984315,Male,1975-10-14,10,0,1,3,0,2022-01-31,2022-06-12,MN
7683610623,4651310206,Male,1971-04-02,9,2,0,3,3,2022-02-03,2022-08-14,US
7393725010,0459458299,Female,1958-02-09,9,2,0,1,5,2022-01-30,2022-05-30,CZ
5649352879,4359729596,Female,1972-04-30,2,3,2,3,2,2022-02-12,2022-07-21,CN
2683237308,5634287553,Male,1983-07-28,1,4,5,3,1,2022-02-23,2022-06-23,IE
6851964821,2976579865,Male,1963-07-04,0,2,5,0,4,2022-02-08,2022-05-19,CN
0780226984,1745954511,Male,1956-11-08,3,1,2,0,3,2022-02-23,2022-05-05,PA
8309534795,5176651688,Male,1982-11-13,6,5,3,2,4,2022-01-21,2022-06-10,CN
7377725125,1790214750,Male,1989-11-01,6,3,1,3,0,2022-02-24,2022-04-24,GT
8253946678,1084554356,Male,1997-11-07,0,1,3,0,0,2022-02-08,2022-05-05,CN
8819862069,8562698873,Male,1989-08-16,10,1,1,3,4,2022-02-11,2022-05-09,PA
5947547627,4398810579,Male,1968-02-01,6,5,2,1,2,2022-01-23,2022-04-25,TR
2946485722,7099764926,Female,1987-05-24,2,4,1,1,0,2022-02-14,2022-07-17,GD
3085629092,5139630923,Male,1956-04-08,4,1,5,3,0,2022-02-05,2022-04-29,AR
1268521906,6134678147,Male,1978-06-27,9,4,1,0,2,2022-01-27,2022-06-04,ID
